task,feature_set,model,label,precision,recall,f1-score,support
multiclass,A0_CoreFlow,GaussianNB,Benign,0.9560975609756097,0.01240439035857006,0.024491034532001677,110606.0
multiclass,A0_CoreFlow,GaussianNB,Bot,0.0009657170449058426,0.0009309542280837859,0.0009480170643071576,19335.0
multiclass,A0_CoreFlow,GaussianNB,Brute Force -Web,0.00018191740949608878,0.008403361344537815,0.00035612535612535614,119.0
multiclass,A0_CoreFlow,GaussianNB,DDoS-HOIC,0.3751872531662808,0.983665089708114,0.5431916204559458,22406.0
multiclass,A0_CoreFlow,GaussianNB,DDoS-LOIC-HTTP,0.6463275895557591,0.9958955064346487,0.7839065760247694,23389.0
multiclass,A0_CoreFlow,GaussianNB,DDoS-LOIC-UDP,0.9910979228486647,0.9910979228486647,0.9910979228486647,337.0
multiclass,A0_CoreFlow,GaussianNB,DoS-GoldenEye,0.32356143730630704,0.47773930249814495,0.38581772784019974,8086.0
multiclass,A0_CoreFlow,GaussianNB,DoS-Hulk,0.08820087243323758,0.17612067134055662,0.11753863604140083,4707.0
multiclass,A0_CoreFlow,GaussianNB,DoS-SlowHTTPTest,0.09952098827681835,0.8319283456269758,0.17777527583877506,3796.0
multiclass,A0_CoreFlow,GaussianNB,DoS-Slowloris,0.06680084339658808,0.6949152542372882,0.12188510973157296,2006.0
multiclass,A0_CoreFlow,GaussianNB,FTP-BruteForce,0.321572130415364,0.3027754415475189,0.31189083820662766,4756.0
multiclass,A0_CoreFlow,GaussianNB,Infiltration,0.0011198208286674132,0.002188183807439825,0.0014814814814814814,457.0
multiclass,A0_CoreFlow,GaussianNB,macro avg,0.3225528378048082,0.45650536866504526,0.28836503045182266,200000.0
multiclass,A0_CoreFlow,GaussianNB,weighted avg,0.6734969723269759,0.288715,0.198215564283988,200000.0
multiclass,A0_CoreFlow,LogisticRegression,Benign,0.844423583781637,0.2114532665497351,0.33821392160690655,110606.0
multiclass,A0_CoreFlow,LogisticRegression,Bot,0.0,0.0,0.0,19335.0
multiclass,A0_CoreFlow,LogisticRegression,Brute Force -Web,0.0006708193579300432,0.23529411764705882,0.0013378246016388352,119.0
multiclass,A0_CoreFlow,LogisticRegression,DDoS-HOIC,0.0,0.0,0.0,22406.0
multiclass,A0_CoreFlow,LogisticRegression,DDoS-LOIC-HTTP,0.0,0.0,0.0,23389.0
multiclass,A0_CoreFlow,LogisticRegression,DDoS-LOIC-UDP,0.6419047619047619,1.0,0.7819025522041764,337.0
multiclass,A0_CoreFlow,LogisticRegression,DoS-GoldenEye,0.0,0.0,0.0,8086.0
multiclass,A0_CoreFlow,LogisticRegression,DoS-Hulk,0.0,0.0,0.0,4707.0
multiclass,A0_CoreFlow,LogisticRegression,DoS-SlowHTTPTest,0.0,0.0,0.0,3796.0
multiclass,A0_CoreFlow,LogisticRegression,DoS-Slowloris,0.03048179335089619,0.9401794616151545,0.05904913977989636,2006.0
multiclass,A0_CoreFlow,LogisticRegression,FTP-BruteForce,0.13041928318753943,1.0,0.23074497246682676,4756.0
multiclass,A0_CoreFlow,LogisticRegression,Infiltration,0.003778932451582428,0.0350109409190372,0.00682157322532509,457.0
multiclass,A0_CoreFlow,LogisticRegression,macro avg,0.1376399311695289,0.28516148222758214,0.11817249865706418,200000.0
multiclass,A0_CoreFlow,LogisticRegression,weighted avg,0.47148932100224716,0.152055,0.19445571248444288,200000.0
multiclass,A0_CoreFlow,RandomForest,Benign,0.9940758413619499,0.8890204871345135,0.9386177173866354,110606.0
multiclass,A0_CoreFlow,RandomForest,Bot,0.9779344161814282,0.9902249806051202,0.9840413229511988,19335.0
multiclass,A0_CoreFlow,RandomForest,Brute Force -Web,0.027497389488339713,0.6638655462184874,0.052807486631016046,119.0
multiclass,A0_CoreFlow,RandomForest,DDoS-HOIC,0.9578248384781048,0.9527805052218156,0.9552960128876359,22406.0
multiclass,A0_CoreFlow,RandomForest,DDoS-LOIC-HTTP,1.0,1.0,1.0,23389.0
multiclass,A0_CoreFlow,RandomForest,DDoS-LOIC-UDP,1.0,1.0,1.0,337.0
multiclass,A0_CoreFlow,RandomForest,DoS-GoldenEye,0.9884775680313802,0.9972792480831066,0.9928589017483378,8086.0
multiclass,A0_CoreFlow,RandomForest,DoS-Hulk,0.6136591898225644,0.7788400254939452,0.6864525793465032,4707.0
multiclass,A0_CoreFlow,RandomForest,DoS-SlowHTTPTest,0.41681041241963307,0.7002107481559536,0.5225597168976703,3796.0
multiclass,A0_CoreFlow,RandomForest,DoS-Slowloris,0.9870259481037924,0.9860418743768694,0.9865336658354115,2006.0
multiclass,A0_CoreFlow,RandomForest,FTP-BruteForce,0.41726892354507417,0.6919680403700589,0.5206042869572095,4756.0
multiclass,A0_CoreFlow,RandomForest,Infiltration,0.009467989179440937,0.045951859956236324,0.015700934579439253,457.0
multiclass,A0_CoreFlow,RandomForest,macro avg,0.6991702097176423,0.8080152763013423,0.721289385435088,200000.0
multiclass,A0_CoreFlow,RandomForest,weighted avg,0.9524088881865519,0.91154,0.928425093447994,200000.0
multiclass,A0_CoreFlow,ExtraTrees,Benign,0.995036052806128,0.8409127895412546,0.9115052920423363,110606.0
multiclass,A0_CoreFlow,ExtraTrees,Bot,0.9769798828622358,0.9921386087406258,0.9845008981267642,19335.0
multiclass,A0_CoreFlow,ExtraTrees,Brute Force -Web,0.019805982215036377,0.8235294117647058,0.03868166567988948,119.0
multiclass,A0_CoreFlow,ExtraTrees,DDoS-HOIC,0.9637889360149587,0.9431848611978935,0.953375589290145,22406.0
multiclass,A0_CoreFlow,ExtraTrees,DDoS-LOIC-HTTP,0.9999572466866182,1.0,0.9999786228863379,23389.0
multiclass,A0_CoreFlow,ExtraTrees,DDoS-LOIC-UDP,1.0,1.0,1.0,337.0
multiclass,A0_CoreFlow,ExtraTrees,DoS-GoldenEye,0.9657935653629949,0.9986396240415533,0.9819419955006992,8086.0
multiclass,A0_CoreFlow,ExtraTrees,DoS-Hulk,0.5727791116446579,0.810919906522201,0.6713569606894733,4707.0
multiclass,A0_CoreFlow,ExtraTrees,DoS-SlowHTTPTest,0.41654913023037143,0.7002107481559536,0.5223543283875405,3796.0
multiclass,A0_CoreFlow,ExtraTrees,DoS-Slowloris,0.971990171990172,0.9860418743768694,0.9789656025736204,2006.0
multiclass,A0_CoreFlow,ExtraTrees,FTP-BruteForce,0.41726892354507417,0.6919680403700589,0.5206042869572095,4756.0
multiclass,A0_CoreFlow,ExtraTrees,Infiltration,0.012295908083047773,0.13347921225382933,0.022517534145441123,457.0
multiclass,A0_CoreFlow,ExtraTrees,macro avg,0.6926870759534411,0.8267520897470789,0.7154818980232881,200000.0
multiclass,A0_CoreFlow,ExtraTrees,weighted avg,0.9514776830429084,0.88515,0.9123886125011691,200000.0
multiclass,A0_CoreFlow,HistGradientBoosting,Benign,0.9587634346674228,0.9783103990741913,0.9684382929023078,110606.0
multiclass,A0_CoreFlow,HistGradientBoosting,Bot,0.9749202006383949,0.9951900698215671,0.98495085995086,19335.0
multiclass,A0_CoreFlow,HistGradientBoosting,Brute Force -Web,0.215962441314554,0.3865546218487395,0.27710843373493976,119.0
multiclass,A0_CoreFlow,HistGradientBoosting,DDoS-HOIC,0.9484343828606123,0.976033205391413,0.9620358965335211,22406.0
multiclass,A0_CoreFlow,HistGradientBoosting,DDoS-LOIC-HTTP,0.9999144970287718,1.0,0.9999572466866182,23389.0
multiclass,A0_CoreFlow,HistGradientBoosting,DDoS-LOIC-UDP,0.7437641723356009,0.973293768545994,0.8431876606683805,337.0
multiclass,A0_CoreFlow,HistGradientBoosting,DoS-GoldenEye,0.9854194983318918,0.986272569873856,0.9858458495580691,8086.0
multiclass,A0_CoreFlow,HistGradientBoosting,DoS-Hulk,0.8057921635434412,0.7034204376460591,0.7511343012704175,4707.0
multiclass,A0_CoreFlow,HistGradientBoosting,DoS-SlowHTTPTest,0.6089800773119238,0.5395152792413066,0.5721469478977511,3796.0
multiclass,A0_CoreFlow,HistGradientBoosting,DoS-Slowloris,0.9874937468734367,0.9840478564307079,0.9857677902621723,2006.0
multiclass,A0_CoreFlow,HistGradientBoosting,FTP-BruteForce,0.7977113325950536,0.4543734230445753,0.5789685197588748,4756.0
multiclass,A0_CoreFlow,HistGradientBoosting,Infiltration,0.0,0.0,0.0,457.0
multiclass,A0_CoreFlow,HistGradientBoosting,macro avg,0.752262995625092,0.748084302576534,0.7424618166019927,200000.0
multiclass,A0_CoreFlow,HistGradientBoosting,weighted avg,0.9482826062448979,0.95275,0.949148250823555,200000.0
multiclass,A1_Core_PortProtocol,GaussianNB,Benign,0.9838072669826224,0.022521382203497097,0.04403471866216479,110606.0
multiclass,A1_Core_PortProtocol,GaussianNB,Bot,0.641506904410779,0.9899146625290923,0.7785076569522686,19335.0
multiclass,A1_Core_PortProtocol,GaussianNB,Brute Force -Web,0.00432396474305671,0.2184873949579832,0.008480104370515329,119.0
multiclass,A1_Core_PortProtocol,GaussianNB,DDoS-HOIC,0.4583645287413693,0.983665089708114,0.6253369272237197,22406.0
multiclass,A1_Core_PortProtocol,GaussianNB,DDoS-LOIC-HTTP,0.655366436910958,0.9959810167172602,0.7905453558217668,23389.0
multiclass,A1_Core_PortProtocol,GaussianNB,DDoS-LOIC-UDP,0.9910979228486647,0.9910979228486647,0.9910979228486647,337.0
multiclass,A1_Core_PortProtocol,GaussianNB,DoS-GoldenEye,0.35394417475728157,0.7213702696017809,0.4748839859969063,8086.0
multiclass,A1_Core_PortProtocol,GaussianNB,DoS-Hulk,0.0736796158882584,0.17930741448905885,0.1044425194901621,4707.0
multiclass,A1_Core_PortProtocol,GaussianNB,DoS-SlowHTTPTest,0.2388624158535663,0.8319283456269758,0.3711582535111947,3796.0
multiclass,A1_Core_PortProtocol,GaussianNB,DoS-Slowloris,0.08574222330868422,0.6994017946161516,0.15275736294844575,2006.0
multiclass,A1_Core_PortProtocol,GaussianNB,FTP-BruteForce,0.4444444444444444,0.3027754415475189,0.3601800900450225,4756.0
multiclass,A1_Core_PortProtocol,GaussianNB,Infiltration,0.0033739789274298566,0.12472647702407003,0.00657022649991355,457.0
multiclass,A1_Core_PortProtocol,GaussianNB,macro avg,0.4112094898180929,0.588431434322514,0.39233292703089545,200000.0
multiclass,A1_Core_PortProtocol,GaussianNB,weighted avg,0.7677718060505735,0.400305,0.30261106621404205,200000.0
multiclass,A1_Core_PortProtocol,LogisticRegression,Benign,0.6336728964466191,0.07142469667106667,0.12837909208356016,110606.0
multiclass,A1_Core_PortProtocol,LogisticRegression,Bot,0.004383218534752661,0.0007240755107318335,0.001242842558480181,19335.0
multiclass,A1_Core_PortProtocol,LogisticRegression,Brute Force -Web,0.0006824607585063859,0.23529411764705882,0.0013609740685833719,119.0
multiclass,A1_Core_PortProtocol,LogisticRegression,DDoS-HOIC,0.0,0.0,0.0,22406.0
multiclass,A1_Core_PortProtocol,LogisticRegression,DDoS-LOIC-HTTP,0.0,0.0,0.0,23389.0
multiclass,A1_Core_PortProtocol,LogisticRegression,DDoS-LOIC-UDP,0.6962809917355371,1.0,0.8209500609013398,337.0
multiclass,A1_Core_PortProtocol,LogisticRegression,DoS-GoldenEye,0.0,0.0,0.0,8086.0
multiclass,A1_Core_PortProtocol,LogisticRegression,DoS-Hulk,0.0,0.0,0.0,4707.0
multiclass,A1_Core_PortProtocol,LogisticRegression,DoS-SlowHTTPTest,0.0,0.0,0.0,3796.0
multiclass,A1_Core_PortProtocol,LogisticRegression,DoS-Slowloris,0.03137685499434351,0.9401794616151545,0.06072705026242071,2006.0
multiclass,A1_Core_PortProtocol,LogisticRegression,FTP-BruteForce,0.1452790420624981,1.0,0.2537006907956152,4756.0
multiclass,A1_Core_PortProtocol,LogisticRegression,Infiltration,0.005202140309155767,0.38293216630196936,0.010264832683227263,457.0
multiclass,A1_Core_PortProtocol,LogisticRegression,macro avg,0.12640646707011774,0.3025462098121651,0.10638546194610222,200000.0
multiclass,A1_Core_PortProtocol,LogisticRegression,weighted avg,0.3558188414753925,0.07548,0.07916730161543489,200000.0
multiclass,A1_Core_PortProtocol,RandomForest,Benign,0.9951401143828592,0.9737898486519718,0.9843492247725497,110606.0
multiclass,A1_Core_PortProtocol,RandomForest,Bot,0.9996897461088992,0.999896560641324,0.9997931426798365,19335.0
multiclass,A1_Core_PortProtocol,RandomForest,Brute Force -Web,0.06345381526104418,0.6638655462184874,0.1158357771260997,119.0
multiclass,A1_Core_PortProtocol,RandomForest,DDoS-HOIC,0.9660810261505803,0.9546550031241632,0.9603340292275574,22406.0
multiclass,A1_Core_PortProtocol,RandomForest,DDoS-LOIC-HTTP,1.0,1.0,1.0,23389.0
multiclass,A1_Core_PortProtocol,RandomForest,DDoS-LOIC-UDP,1.0,1.0,1.0,337.0
multiclass,A1_Core_PortProtocol,RandomForest,DoS-GoldenEye,0.9980224941292795,0.9986396240415533,0.9983309637139148,8086.0
multiclass,A1_Core_PortProtocol,RandomForest,DoS-Hulk,0.688734835355286,0.8442744848098577,0.7586141070917247,4707.0
multiclass,A1_Core_PortProtocol,RandomForest,DoS-SlowHTTPTest,0.6461054668601839,0.7036354056902002,0.6736443883984867,3796.0
multiclass,A1_Core_PortProtocol,RandomForest,DoS-Slowloris,0.9949849548645938,0.9890329012961117,0.992,2006.0
multiclass,A1_Core_PortProtocol,RandomForest,FTP-BruteForce,0.7446327683615819,0.6928090832632464,0.7177867334712994,4756.0
multiclass,A1_Core_PortProtocol,RandomForest,Infiltration,0.017738359201773836,0.0350109409190372,0.0235467255334805,457.0
multiclass,A1_Core_PortProtocol,RandomForest,macro avg,0.7595486317230068,0.8213007832213294,0.7686862576679124,200000.0
multiclass,A1_Core_PortProtocol,RandomForest,weighted avg,0.9704352600704064,0.96125,0.9653896045812416,200000.0
multiclass,A1_Core_PortProtocol,ExtraTrees,Benign,0.9959352748297472,0.9281865359926225,0.9608681816480101,110606.0
multiclass,A1_Core_PortProtocol,ExtraTrees,Bot,0.9997414283497957,0.999844840961986,0.9997931319817956,19335.0
multiclass,A1_Core_PortProtocol,ExtraTrees,Brute Force -Web,0.029526965953600482,0.8235294117647058,0.05700988947062245,119.0
multiclass,A1_Core_PortProtocol,ExtraTrees,DDoS-HOIC,0.9700233762662144,0.9445237882709988,0.9571037695316916,22406.0
multiclass,A1_Core_PortProtocol,ExtraTrees,DDoS-LOIC-HTTP,0.9999572466866182,1.0,0.9999786228863379,23389.0
multiclass,A1_Core_PortProtocol,ExtraTrees,DDoS-LOIC-UDP,1.0,1.0,1.0,337.0
multiclass,A1_Core_PortProtocol,ExtraTrees,DoS-GoldenEye,0.992626275039941,0.9988869651249073,0.9957467792640079,8086.0
multiclass,A1_Core_PortProtocol,ExtraTrees,DoS-Hulk,0.6504065040650406,0.8667941363926067,0.7431693989071039,4707.0
multiclass,A1_Core_PortProtocol,ExtraTrees,DoS-SlowHTTPTest,0.5979253112033195,0.7592202318229716,0.6689879294336118,3796.0
multiclass,A1_Core_PortProtocol,ExtraTrees,DoS-Slowloris,0.9949773982923155,0.9875373878364905,0.9912434325744308,2006.0
multiclass,A1_Core_PortProtocol,ExtraTrees,FTP-BruteForce,0.7495621716287215,0.6299411269974768,0.68456529189992,4756.0
multiclass,A1_Core_PortProtocol,ExtraTrees,Infiltration,0.02142857142857143,0.16411378555798686,0.03790750568612585,457.0
multiclass,A1_Core_PortProtocol,ExtraTrees,macro avg,0.7501758769786572,0.8418815175602293,0.7580311611069716,200000.0
multiclass,A1_Core_PortProtocol,ExtraTrees,weighted avg,0.9693873710380164,0.935365,0.9506833656796192,200000.0
multiclass,A1_Core_PortProtocol,HistGradientBoosting,Benign,0.9915709572147198,0.9944397229806701,0.9930032681508766,110606.0
multiclass,A1_Core_PortProtocol,HistGradientBoosting,Bot,0.9997412276161888,0.9990690457719162,0.9994050236697105,19335.0
multiclass,A1_Core_PortProtocol,HistGradientBoosting,Brute Force -Web,0.21559633027522937,0.3949579831932773,0.2789317507418398,119.0
multiclass,A1_Core_PortProtocol,HistGradientBoosting,DDoS-HOIC,0.9589813631757501,0.9714362224404177,0.965168614061149,22406.0
multiclass,A1_Core_PortProtocol,HistGradientBoosting,DDoS-LOIC-HTTP,1.0,1.0,1.0,23389.0
multiclass,A1_Core_PortProtocol,HistGradientBoosting,DDoS-LOIC-UDP,1.0,1.0,1.0,337.0
multiclass,A1_Core_PortProtocol,HistGradientBoosting,DoS-GoldenEye,0.9982515299113276,0.9884986396240416,0.9933511464611943,8086.0
multiclass,A1_Core_PortProtocol,HistGradientBoosting,DoS-Hulk,0.8086337338673787,0.7720416401104737,0.7899141397674165,4707.0
multiclass,A1_Core_PortProtocol,HistGradientBoosting,DoS-SlowHTTPTest,0.7621728117084154,0.7133825079030558,0.7369710164648251,3796.0
multiclass,A1_Core_PortProtocol,HistGradientBoosting,DoS-Slowloris,0.9870194707938093,0.985543369890329,0.9862808680468945,2006.0
multiclass,A1_Core_PortProtocol,HistGradientBoosting,FTP-BruteForce,0.779236276849642,0.8238015138772078,0.8008994276369583,4756.0
multiclass,A1_Core_PortProtocol,HistGradientBoosting,Infiltration,0.038461538461538464,0.002188183807439825,0.004140786749482402,457.0
multiclass,A1_Core_PortProtocol,HistGradientBoosting,macro avg,0.7949721033228334,0.8037799024665692,0.7956721701458621,200000.0
multiclass,A1_Core_PortProtocol,HistGradientBoosting,weighted avg,0.9735859043993852,0.97539,0.9743886554905049,200000.0
multiclass,A2_Core_PortProtocol_Temporal,GaussianNB,Benign,0.9950346420323326,0.0779071659765293,0.14450052823101303,110606.0
multiclass,A2_Core_PortProtocol_Temporal,GaussianNB,Bot,0.020024205083067445,0.009412981639513835,0.012806079369546862,19335.0
multiclass,A2_Core_PortProtocol_Temporal,GaussianNB,Brute Force -Web,0.01922416752488843,0.47058823529411764,0.036939313984168866,119.0
multiclass,A2_Core_PortProtocol_Temporal,GaussianNB,DDoS-HOIC,0.3331587863853381,0.9654556815138802,0.49537418704772374,22406.0
multiclass,A2_Core_PortProtocol_Temporal,GaussianNB,DDoS-LOIC-HTTP,0.9999570631172177,0.9957244858694257,0.9978362861243815,23389.0
multiclass,A2_Core_PortProtocol_Temporal,GaussianNB,DDoS-LOIC-UDP,1.0,1.0,1.0,337.0
multiclass,A2_Core_PortProtocol_Temporal,GaussianNB,DoS-GoldenEye,0.21385836385836385,0.8664358149888697,0.34304460657102287,8086.0
multiclass,A2_Core_PortProtocol_Temporal,GaussianNB,DoS-Hulk,0.18035059918787757,0.3868706182281708,0.24601459065117537,4707.0
multiclass,A2_Core_PortProtocol_Temporal,GaussianNB,DoS-SlowHTTPTest,0.1322999581064097,0.8319283456269758,0.22829465770259524,3796.0
multiclass,A2_Core_PortProtocol_Temporal,GaussianNB,DoS-Slowloris,0.2112717615815875,0.7138584247258225,0.32604735883424407,2006.0
multiclass,A2_Core_PortProtocol_Temporal,GaussianNB,FTP-BruteForce,0.41013956137852464,0.3027754415475189,0.34837304947381154,4756.0
multiclass,A2_Core_PortProtocol_Temporal,GaussianNB,Infiltration,0.00421358517980385,0.12691466083150985,0.008156377443397552,457.0
multiclass,A2_Core_PortProtocol_Temporal,GaussianNB,macro avg,0.376627724452951,0.5623226546868612,0.34894891961942337,200000.0
multiclass,A2_Core_PortProtocol_Temporal,GaussianNB,weighted avg,0.7354637448621368,0.34514,0.2906123512841309,200000.0
multiclass,A2_Core_PortProtocol_Temporal,LogisticRegression,Benign,0.6401978542566532,0.4154114604994304,0.503871123393429,110606.0
multiclass,A2_Core_PortProtocol_Temporal,LogisticRegression,Bot,0.0,0.0,0.0,19335.0
multiclass,A2_Core_PortProtocol_Temporal,LogisticRegression,Brute Force -Web,0.025466893039049237,0.25210084033613445,0.04626060138781804,119.0
multiclass,A2_Core_PortProtocol_Temporal,LogisticRegression,DDoS-HOIC,0.0,0.0,0.0,22406.0
multiclass,A2_Core_PortProtocol_Temporal,LogisticRegression,DDoS-LOIC-HTTP,0.0,0.0,0.0,23389.0
multiclass,A2_Core_PortProtocol_Temporal,LogisticRegression,DDoS-LOIC-UDP,0.024784879017430317,1.0,0.04837089134491172,337.0
multiclass,A2_Core_PortProtocol_Temporal,LogisticRegression,DoS-GoldenEye,0.1780564263322884,0.31610190452634185,0.2277973352346152,8086.0
multiclass,A2_Core_PortProtocol_Temporal,LogisticRegression,DoS-Hulk,0.0,0.0,0.0,4707.0
multiclass,A2_Core_PortProtocol_Temporal,LogisticRegression,DoS-SlowHTTPTest,0.0,0.0,0.0,3796.0
multiclass,A2_Core_PortProtocol_Temporal,LogisticRegression,DoS-Slowloris,0.01930283532489571,0.6804586241276172,0.03754073788864289,2006.0
multiclass,A2_Core_PortProtocol_Temporal,LogisticRegression,FTP-BruteForce,0.18157523002328865,1.0,0.3073443406895215,4756.0
multiclass,A2_Core_PortProtocol_Temporal,LogisticRegression,Infiltration,0.0059715204409738175,0.028446389496717725,0.009870918754745633,457.0
multiclass,A2_Core_PortProtocol_Temporal,LogisticRegression,macro avg,0.08961296986954827,0.3077099349155201,0.098421329057807,200000.0
multiclass,A2_Core_PortProtocol_Temporal,LogisticRegression,weighted avg,0.365829467311144,0.27502,0.29568246071551996,200000.0
multiclass,A2_Core_PortProtocol_Temporal,RandomForest,Benign,0.9948938358680479,0.9794405366797462,0.9871067090672182,110606.0
multiclass,A2_Core_PortProtocol_Temporal,RandomForest,Bot,0.999948269618747,0.99974140160331,0.9998448249107743,19335.0
multiclass,A2_Core_PortProtocol_Temporal,RandomForest,Brute Force -Web,0.06736242884250475,0.5966386554621849,0.12105711849957375,119.0
multiclass,A2_Core_PortProtocol_Temporal,RandomForest,DDoS-HOIC,0.9723282871389426,0.9660358832455592,0.9691718718517026,22406.0
multiclass,A2_Core_PortProtocol_Temporal,RandomForest,DDoS-LOIC-HTTP,1.0,1.0,1.0,23389.0
multiclass,A2_Core_PortProtocol_Temporal,RandomForest,DDoS-LOIC-UDP,1.0,1.0,1.0,337.0
multiclass,A2_Core_PortProtocol_Temporal,RandomForest,DoS-GoldenEye,0.9987642115669797,0.9995053178332921,0.9991346272716034,8086.0
multiclass,A2_Core_PortProtocol_Temporal,RandomForest,DoS-Hulk,0.7308786908573461,0.8729551731463777,0.7956239713428211,4707.0
multiclass,A2_Core_PortProtocol_Temporal,RandomForest,DoS-SlowHTTPTest,0.6457930367504836,0.7036354056902002,0.6734745335350479,3796.0
multiclass,A2_Core_PortProtocol_Temporal,RandomForest,DoS-Slowloris,0.994982438534872,0.9885343968095713,0.991747936984246,2006.0
multiclass,A2_Core_PortProtocol_Temporal,RandomForest,FTP-BruteForce,0.7446327683615819,0.6928090832632464,0.7177867334712994,4756.0
multiclass,A2_Core_PortProtocol_Temporal,RandomForest,Infiltration,0.01694915254237288,0.0175054704595186,0.017222820236813777,457.0
multiclass,A2_Core_PortProtocol_Temporal,RandomForest,macro avg,0.7638777600068233,0.8180667770160838,0.7726809289309252,200000.0
multiclass,A2_Core_PortProtocol_Temporal,RandomForest,weighted avg,0.9720403444730431,0.96626,0.9687960998195263,200000.0
multiclass,A2_Core_PortProtocol_Temporal,ExtraTrees,Benign,0.9954259043173862,0.9640977885467334,0.9795114154621988,110606.0
multiclass,A2_Core_PortProtocol_Temporal,ExtraTrees,Bot,0.9998965659908978,0.999948280320662,0.999922422487135,19335.0
multiclass,A2_Core_PortProtocol_Temporal,ExtraTrees,Brute Force -Web,0.06269113149847094,0.6890756302521008,0.11492641906096707,119.0
multiclass,A2_Core_PortProtocol_Temporal,ExtraTrees,DDoS-HOIC,0.9729056227629015,0.9583593680264215,0.9655777143242574,22406.0
multiclass,A2_Core_PortProtocol_Temporal,ExtraTrees,DDoS-LOIC-HTTP,1.0,1.0,1.0,23389.0
multiclass,A2_Core_PortProtocol_Temporal,ExtraTrees,DDoS-LOIC-UDP,1.0,1.0,1.0,337.0
multiclass,A2_Core_PortProtocol_Temporal,ExtraTrees,DoS-GoldenEye,0.9947070408665682,0.9993816472916152,0.997038864898211,8086.0
multiclass,A2_Core_PortProtocol_Temporal,ExtraTrees,DoS-Hulk,0.6932751970484655,0.8782664117272148,0.7748828491096532,4707.0
multiclass,A2_Core_PortProtocol_Temporal,ExtraTrees,DoS-SlowHTTPTest,0.6212471131639723,0.7086406743940991,0.6620723603248831,3796.0
multiclass,A2_Core_PortProtocol_Temporal,ExtraTrees,DoS-Slowloris,0.991504247876062,0.9890329012961117,0.9902670326927876,2006.0
multiclass,A2_Core_PortProtocol_Temporal,ExtraTrees,FTP-BruteForce,0.7209096930889821,0.6865012615643398,0.7032848680667744,4756.0
multiclass,A2_Core_PortProtocol_Temporal,ExtraTrees,Infiltration,0.02488231338264963,0.08096280087527352,0.03806584362139918,457.0
multiclass,A2_Core_PortProtocol_Temporal,ExtraTrees,macro avg,0.7564537358330297,0.829522230357881,0.7687958158373557,200000.0
multiclass,A2_Core_PortProtocol_Temporal,ExtraTrees,weighted avg,0.9702956903497391,0.957205,0.9630955063558996,200000.0
multiclass,A2_Core_PortProtocol_Temporal,HistGradientBoosting,Benign,0.9924083958453549,0.9951539699473808,0.9937792865591059,110606.0
multiclass,A2_Core_PortProtocol_Temporal,HistGradientBoosting,Bot,0.9998447767372071,0.9994310835272822,0.9996378873312296,19335.0
multiclass,A2_Core_PortProtocol_Temporal,HistGradientBoosting,Brute Force -Web,0.5051546391752577,0.4117647058823529,0.4537037037037037,119.0
multiclass,A2_Core_PortProtocol_Temporal,HistGradientBoosting,DDoS-HOIC,0.971721677074041,0.9723288404891547,0.9720251639673404,22406.0
multiclass,A2_Core_PortProtocol_Temporal,HistGradientBoosting,DDoS-LOIC-HTTP,1.0,1.0,1.0,23389.0
multiclass,A2_Core_PortProtocol_Temporal,HistGradientBoosting,DDoS-LOIC-UDP,1.0,1.0,1.0,337.0
multiclass,A2_Core_PortProtocol_Temporal,HistGradientBoosting,DoS-GoldenEye,0.9983930778739184,0.9988869651249073,0.9986399604352126,8086.0
multiclass,A2_Core_PortProtocol_Temporal,HistGradientBoosting,DoS-Hulk,0.8246644295302014,0.8353516039940514,0.8299736147757256,4707.0
multiclass,A2_Core_PortProtocol_Temporal,HistGradientBoosting,DoS-SlowHTTPTest,0.7842573972996265,0.7191780821917808,0.7503091933489076,3796.0
multiclass,A2_Core_PortProtocol_Temporal,HistGradientBoosting,DoS-Slowloris,0.988988988988989,0.9850448654037887,0.987012987012987,2006.0
multiclass,A2_Core_PortProtocol_Temporal,HistGradientBoosting,FTP-BruteForce,0.7866666666666666,0.8435660218671153,0.8141233766233766,4756.0
multiclass,A2_Core_PortProtocol_Temporal,HistGradientBoosting,Infiltration,0.037037037037037035,0.006564551422319475,0.011152416356877323,457.0
multiclass,A2_Core_PortProtocol_Temporal,HistGradientBoosting,macro avg,0.8240947571856916,0.8139392241541779,0.8175297991762055,200000.0
multiclass,A2_Core_PortProtocol_Temporal,HistGradientBoosting,weighted avg,0.9766539928490454,0.978425,0.9774600729676179,200000.0
multiclass,A3_AllNumeric_NoCMG_NoRWAR,GaussianNB,Benign,0.99317929917299,0.1053197837368678,0.19044427187640495,110606.0
multiclass,A3_AllNumeric_NoCMG_NoRWAR,GaussianNB,Bot,0.025648213034337772,0.009464701318851822,0.01382697393275406,19335.0
multiclass,A3_AllNumeric_NoCMG_NoRWAR,GaussianNB,Brute Force -Web,0.01857282502443793,0.4789915966386555,0.035759096612296114,119.0
multiclass,A3_AllNumeric_NoCMG_NoRWAR,GaussianNB,DDoS-HOIC,0.3464193066582816,0.9833973042934928,0.5123530711188103,22406.0
multiclass,A3_AllNumeric_NoCMG_NoRWAR,GaussianNB,DDoS-LOIC-HTTP,1.0,0.995852751293343,0.9979220667937705,23389.0
multiclass,A3_AllNumeric_NoCMG_NoRWAR,GaussianNB,DDoS-LOIC-UDP,1.0,1.0,1.0,337.0
